Physician_ID,First_Name,Last_Name,Title,Company_Name,City,State,Zip_Code,Ownership_Type,Entity_Type,Ticker,Parent_Company,Parent_Country,Ultimate_Parent_Company,Ultimate_Parent_Country,Industry,SIC8_Code,SIC8_Description,SIC4_.Code,SIC4_Description
P1698,Naif,Alsantli,"Regional Manager, International Programs",The University of Chicago Medical Center,Chicago,Illinois,60637,Nonprofit,Parent,NA,The University of Chicago Medical Center,United States,The University of Chicago Medical Center,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1699,James,Pope,President & Chief Executive Officer,The Van Wert County Hospital Association,Van Wert,Ohio,45891,Nonprofit,Parent,NA,The Van Wert County Hospital Association,United States,The Van Wert County Hospital Association,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1700,Don,Henderson,President And Chief Executive Officer,The Villages Tri-County Medical Center Inc,The Villages,Florida,32159,Nonprofit,Subsidiary,NA,"Shands Teaching Hospital and Clinics, Inc.",United States,Board of Governors State University System of Florida,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1701,Paul,Neill,Ceo,The Washington Hospital,Washington,Pennsylvania,15301,Nonprofit,Parent,NA,The Washington Hospital,United States,The Washington Hospital,United States,Hospitals,80629902,"Hospital, med school affiliated with nursing and residency",8062,General Medical and Surgical Hospitals
P1702,Christopher,Floridacrosby,President & Ceo,The Watershed Treatment Programs Inc,Delray Beach,Florida,33445,Private,Parent,NA,The Watershed Treatment Programs Inc,United States,The Watershed Treatment Programs Inc,United States,Outpatient Care,80930100,Substance abuse clinics (outpatient),8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
P1703,Jason,Mclaughlin,Chief Executive Officer,The Wedge Medical Center Inc,Philadelphia,Pennsylvania,19126,Nonprofit,Parent,NA,The Wedge Medical Center Inc,United States,The Wedge Medical Center Inc,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
P1704,Mitch,Graves,Chief Executive Officer,The West Clinic Pllc,Germantown,Tennessee,38138,Private,Parent,NA,The West Clinic Pllc,United States,The West Clinic Pllc,United States,Physicians and Health Practitioners,80110108,Oncologist,8011,Offices and Clinics of Doctors of Medicine
P1705,Kim,Wagenaar,Interim Chief Executive Officer,The Western North Carolina Community Health Services Inc,Asheville,North Carolina,28801,Nonprofit,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110202,"Clinic, operated by physicians",8011,Offices and Clinics of Doctors of Medicine
P1706,Jeffrey,Menkes,President and Chief Executive Officer,The Winifred Masterson Burke Rehabilitation Hospital,White Plains,New York,10605,Nonprofit,Parent,NA,The Winifred Masterson Burke Rehabilitation Hospital,United States,The Winifred Masterson Burke Rehabilitation Hospital,United States,Outpatient Care,80939903,"Rehabilitation center, outpatient treatment",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
P1707,Thomas,Wiley,Ceo,The Women's Clinic,Jackson,Mississippi,39202,Private,Parent,NA,The Women's Clinic,United States,The Women's Clinic,United States,Physicians and Health Practitioners,80110508,Gynecologist,8011,Offices and Clinics of Doctors of Medicine
P1708,Mark,Hammond,Chief Executive Officer,The World Health Clinicians Incorporated,Norwalk,Connecticut,6850,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110000,Offices and clinics of medical doctors,8011,Offices and Clinics of Doctors of Medicine
P1709,Linda,Thomas-Hemak,President And Ceo,The Wright Center Medical Group,Scranton,Pennsylvania,18505,Nonprofit,Independent,NA,NA,NA,NA,NA,Ambulatory Services,80999905,Medical services organization,8099,"Health and Allied Services, Not Elsewhere Classified"
P1710,Michael,Cunningham,Chief Executive Officer,"Theoris Group, Inc.",Indianapolis,Indiana,46240,Private,Parent,NA,"Theoris Group, Inc.",United States,"Theoris Group, Inc.",United States,Ambulatory Services,80999905,Medical services organization,8099,"Health and Allied Services, Not Elsewhere Classified"
P1711,Neal,Polan,Ceo,Therapy In Motion LLC,Independence,Ohio,44131,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80499909,Occupational therapist,8049,"Offices and Clinics of Health Practitioners, Not Elsewhere Classified"
P1712,Gregory,Serrao,"Founder, Chairman, And Chief Executive Officer",Thrive Skilled Pediatric Care,Wakefield,Massachusetts,1880,Private,Parent,NA,Thrive Skilled Pediatric Care,United States,Thrive Skilled Pediatric Care,United States,Physicians and Health Practitioners,80110516,Pediatrician,8011,Offices and Clinics of Doctors of Medicine
P1713,Carey,Swanson,Chief Executive Officer,Tidelands Health,Georgetown,South Carolina,29440,Nonprofit,Parent,NA,Tidelands Health,United States,Tidelands Health,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1714,Christopher,Dorman,President And Chief Executive Officer,Tift County Hospital Authority,Tifton,Georgia,31794,Private,Parent,NA,Tift County Hospital Authority,United States,Tift County Hospital Authority,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1715,Joshua,Abram,Founder & Co-Ceo,"Tmrw Life Sciences, Inc.",New York,New York,10013,Private,Parent,NA,"Tmrw Life Sciences, Inc.",United States,"Tmrw Life Sciences, Inc.",United States,Physicians and Health Practitioners,80110524,"Fertility specialist, physician",8011,Offices and Clinics of Doctors of Medicine
P1716,Alan,Murray,Founder & Co-Ceo,"Tmrw Life Sciences, Inc.",New York,New York,10013,Private,Parent,NA,"Tmrw Life Sciences, Inc.",United States,"Tmrw Life Sciences, Inc.",United States,Physicians and Health Practitioners,80110524,"Fertility specialist, physician",8011,Offices and Clinics of Doctors of Medicine
P1717,Alex,Lovshin,Vice President of Ambulatory and Networking Services,"Touchette Regional Hospital, Inc.",East Saint Louis,Illinois,62207,Nonprofit,Subsidiary,NA,"Southern Illinois Health Care Foundation, Inc.",United States,"Southern Illinois Health Care Foundation, Inc.",United States,Hospitals,80629901,"Hospital, affiliated with AMA residency",8062,General Medical and Surgical Hospitals
P1718,Jamie,Brandenburg,Ceo,"Transylvania Vocational Services, Inc.",Brevard,North Carolina,28712,Private,Independent,NA,NA,NA,NA,NA,Outpatient Care,80939903,"Rehabilitation center, outpatient treatment",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
P1719,Earl,Walz,Chief Executive Officer,"Tri State Urologic Services P.S.C., Inc.",Cincinnati,Ohio,45212,Private,Parent,NA,"Tri State Urologic Services P.S.C., Inc.",United States,"Tri State Urologic Services P.S.C., Inc.",United States,Physicians and Health Practitioners,80110200,Medical centers,8011,Offices and Clinics of Doctors of Medicine
P1720,Michelle,Lewis,Chief Executive Officer,"Triad Adult and Pediatric Medicine, Inc.",Greensboro,North Carolina,27406,Nonprofit,Parent,NA,"Triad Adult and Pediatric Medicine, Inc.",United States,"Triad Adult and Pediatric Medicine, Inc.",United States,Physicians and Health Practitioners,80110516,Pediatrician,8011,Offices and Clinics of Doctors of Medicine
P1721,Jason,Johnson,Chief Financial Officer,"Triad of Alabama, LLC",Dothan,Alabama,36305,Private,Subsidiary,NA,"Community Health Systems, Inc.",United States,"Community Health Systems, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1722,Coleman,Nee,Chief Executive Officer,"Triangle, Inc.",Malden,Massachusetts,2148,Nonprofit,Independent,NA,NA,NA,NA,NA,Outpatient Care,80939903,"Rehabilitation center, outpatient treatment",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
P1723,Theodore,Ferguson,Chief Executive Officer,"Trident Medical Center, LLC",Charleston,South Carolina,29406,Private,Subsidiary,NA,HCA Inc.,United States,"HCA Healthcare, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1724,John,Sumner,Chief Executive Officer,"Trigg County Hospital, Inc.",Cadiz,Kentucky,42211,Nonprofit,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1725,Gayle,Mattson,"CEO, Hospice of Cincinnati","Trihealth, Inc.",Cincinnati,Ohio,45202,Nonprofit,Subsidiary,NA,Catholic Health Initiatives,United States,Commonspirit Health,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1726,Ruth,Hussey,Chief Executive Officer,"Trihealth, Inc.",Cincinnati,Ohio,45202,Nonprofit,Subsidiary,NA,Catholic Health Initiatives,United States,Commonspirit Health,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1727,Glenn,Nacion,Chief Executive Officer,Trinitas Healthcare Corporation,Elizabeth,New Jersey,7202,Private,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1728,Gary S,Horan,President And Ceo,Trinitas Regional Medical Center A New Jersey Nonprofit Corporation,Elizabeth,New Jersey,7202,Nonprofit,Parent,NA,Trinitas Regional Medical Center A New Jersey Nonprofit Corporation,United States,Trinitas Regional Medical Center A New Jersey Nonprofit Corporation,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1729,Kelly,Smith,"Chief Strategy Officer, Saint Joseph Mercy Healthy System and Mercy Health",Trinity Health Corporation,Livonia,Michigan,48152,Private,Parent,NA,Trinity Health Corporation,United States,Trinity Health Corporation,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1730,Peter,Karadjoff,Chief Executive Officer Mercy Hosp Port Huro,Trinity Health Corporation,Livonia,Michigan,48152,Private,Parent,NA,Trinity Health Corporation,United States,Trinity Health Corporation,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1731,John,Kutch,President and Chief Executive Officer,Trinity Health Corporation,Livonia,Michigan,48152,Private,Parent,NA,Trinity Health Corporation,United States,Trinity Health Corporation,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1732,Margaret,Norgard,Chief Executive Officer,Trinity Health Corporation,Livonia,Michigan,48152,Private,Parent,NA,Trinity Health Corporation,United States,Trinity Health Corporation,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1733,Nick,Howald,Chief Operating Officer,"Tristar Health System, Inc",Brentwood,Tennessee,37027,Private,Subsidiary,NA,"HCA Healthcare, Inc.",United States,"HCA Healthcare, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1734,Dan,Nordloh,Chief Executive Officer,"Tri-State Centers For Sight, Inc.",Covington,Kentucky,41011,Private,Parent,NA,"Tri-State Centers For Sight, Inc.",United States,"Tri-State Centers For Sight, Inc.",United States,Physicians and Health Practitioners,80110513,Ophthalmologist,8011,Offices and Clinics of Doctors of Medicine
P1735,Michael,Apkon,President and Chief Executive Officer,"Tufts Medical Center, Inc.",Boston,Massachusetts,2111,Private,Subsidiary,NA,"Tufts Medical Center Parent, Inc.",United States,Wellforce Inc.,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1736,Cathy,Palm,Chief Executive Officer,Tully Hill Corporation,Tully,New York,13159,Nonprofit,Independent,NA,NA,NA,NA,NA,Outpatient Care,80930100,Substance abuse clinics (outpatient),8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
P1737,Michelle,Logan-Owens,Chief Executive Officer,Tuomey,Sumter,South Carolina,29150,Nonprofit,Parent,NA,Tuomey,United States,Tuomey,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1738,Joseph,Chontos,President & Ceo,"Turning Point, Inc.",Paterson,New Jersey,7514,Private,Parent,NA,"Turning Point, Inc.",United States,"Turning Point, Inc.",United States,Hospitals,80690102,Drug addiction rehabilitation hospital,8069,"Specialty Hospitals, Except Psychiatric"
P1739,Gregory,Pearson,Chief Executive Officer,"Twin County Regional Healthcare, Inc.",Galax,Virginia,24333,Private,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1740,Rett,Grover,Chief Executive Officer,Uab Callahan Eye Hospital,Birmingham,Alabama,35233,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80420000,Offices and clinics of optometrists,8042,Offices and Clinics of Optometrists
P1741,Tim,Lewis,President And Ceo,Uab Health System,Birmingham,Alabama,35233,Nonprofit,Parent,NA,Uab Health System,United States,Uab Health System,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1742,Allison,Sandera,Chief Executive Officer,"UHS of Delaware, Inc.",King OF Prussia,Pennsylvania,19406,Private,Subsidiary,NA,"Universal Health Services, Inc.",United States,"Universal Health Services, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1743,Eric,Dickson,Md President And Ceo,"Umass Memorial Health Care, Inc.",Worcester,Massachusetts,1605,Nonprofit,Parent,NA,"Umass Memorial Health Care, Inc.",United States,"Umass Memorial Health Care, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1744,Steve,Burriss,"President, UNC Triangle Region",UNC Health Care System,Chapel Hill,North Carolina,27514,Private,Parent,NA,UNC Health Care System,United States,UNC Health Care System,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
