Company_ID,Company_Name,City,State,Zip_Code,Number_Physicians,Revenue_Millions,Profit_Millions,Asset_Millions,Employees_Single_Site,Employees_All_Sites,Ownership_Type,Entity_Type,Ticker,Parent_Company,Parent_Country,Ultimate_Parent_Company,Ultimate_Parent_Country,Industry,SIC8_Code,SIC8_Description,SIC4_.Code,SIC4_Description
C1168,The Cardiovascular Care Group,Westfield,New Jersey,7090,1,9,NA,NA,NA,55,Private,Parent,NA,The Cardiovascular Care Group,United States,The Cardiovascular Care Group,United States,Physicians and Health Practitioners,80110101,Cardiologist and cardio-vascular specialist,8011,Offices and Clinics of Doctors of Medicine
C1169,The Carrier Clinic Medical Association,Belle Mead,New Jersey,8502,1,80,NA,77,15,15,Private,Subsidiary,NA,Carrier Foundation Inc,United States,Carrier Foundation Inc,United States,Physicians and Health Practitioners,80110402,Psychiatrist,8011,Offices and Clinics of Doctors of Medicine
C1170,The Center For Individual and Family Services Inc,Mansfield,Ohio,44907,1,13,NA,10,110,300,Nonprofit,Independent,NA,NA,NA,NA,NA,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C1171,The Center For Pain Management LLC,Rockville,Maryland,20852,1,88,NA,NA,25,750,Private,Parent,NA,The Center For Pain Management LLC,United States,The Center For Pain Management LLC,United States,Physicians and Health Practitioners,80110514,Orthopedic physician,8011,Offices and Clinics of Doctors of Medicine
C1172,The Chester County Hospital,West Chester,Pennsylvania,19380,1,311,NA,223,925,2000,Nonprofit,Subsidiary,NA,Chester County Hospital and Health System,United States,The Trustees of The University of Pennsylvania,United States,Hospitals,80629907,"Hospital, AMA approved residency",8062,General Medical and Surgical Hospitals
C1173,The Child and Family Guidance Center Inc,Bridgeport,Connecticut,6604,1,10,NA,4,20,99,Private,Parent,NA,The Child and Family Guidance Center Inc,United States,The Child and Family Guidance Center Inc,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C1174,The Child Center of NY Inc,Forest Hills,New York,11375,1,28,NA,9,20,400,Nonprofit,Parent,NA,The Child Center of NY Inc,United States,The Child Center of NY Inc,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C1175,The Children's Hospital Corporation,Boston,Massachusetts,2115,5,596,NA,4454,NA,8000,Nonprofit,Parent,NA,The Children's Hospital Corporation,United States,The Children's Hospital Corporation,United States,Hospitals,80699901,Childrens' hospital,8069,"Specialty Hospitals, Except Psychiatric"
C1176,The Children's Hospital of Philadelphia,Philadelphia,Pennsylvania,19104,1,3057,NA,7252,NA,13519,Nonprofit,Parent,NA,The Children's Hospital of Philadelphia,United States,The Children's Hospital of Philadelphia,United States,Hospitals,80699901,Childrens' hospital,8069,"Specialty Hospitals, Except Psychiatric"
C1177,The Children's Institute of Pittsburgh,Pittsburgh,Pennsylvania,15217,1,45,NA,165,275,326,Nonprofit,Parent,NA,The Children's Institute of Pittsburgh,United States,The Children's Institute of Pittsburgh,United States,Hospitals,80699901,Childrens' hospital,8069,"Specialty Hospitals, Except Psychiatric"
C1178,The Childrens Medical Group P C,Atlanta,Georgia,30345,1,7,NA,0,40,90,Private,Parent,NA,The Childrens Medical Group P C,United States,The Childrens Medical Group P C,United States,Physicians and Health Practitioners,80110516,Pediatrician,8011,Offices and Clinics of Doctors of Medicine
C1179,The Christ Hospital,Cincinnati,Ohio,45219,1,743,NA,1634,1500,4000,Private,Parent,NA,The Christ Hospital,United States,The Christ Hospital,United States,Hospitals,80629902,"Hospital, med school affiliated with nursing and residency",8062,General Medical and Surgical Hospitals
C1180,The City Hospital Association,East Liverpool,Ohio,43920,1,67,NA,81,600,600,Nonprofit,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1181,The Cleveland Clinic Foundation,Cleveland,Ohio,44195,3,10560,NA,19974,NA,44000,Nonprofit,Parent,NA,The Cleveland Clinic Foundation,United States,The Cleveland Clinic Foundation,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1182,The Conrad / Pearson Clinic PC,Germantown,Tennessee,38138,1,11,NA,5,70,92,Private,Parent,NA,The Conrad / Pearson Clinic PC,United States,The Conrad / Pearson Clinic PC,United States,Physicians and Health Practitioners,80110523,Urologist,8011,Offices and Clinics of Doctors of Medicine
C1183,The Cooper Health System,Camden,New Jersey,8103,2,1439,NA,1504,3000,4900,Nonprofit,Parent,NA,The Cooper Health System,United States,The Cooper Health System,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1184,The Cutchins Programs For Children and Families Inc,Northampton,Massachusetts,1060,1,7,NA,3,95,161,Nonprofit,Parent,NA,The Cutchins Programs For Children and Families Inc,United States,The Cutchins Programs For Children and Families Inc,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C1185,The Dan Foundation Inc,Durham,North Carolina,27705,1,8,NA,6,55,110,Private,Independent,NA,NA,NA,NA,NA,Ambulatory Services,80999905,Medical services organization,8099,"Health and Allied Services, Not Elsewhere Classified"
C1186,The DCH Health Care Authority,Tuscaloosa,Alabama,35401,1,547,NA,718,3167,4683,Nonprofit,Parent,NA,The DCH Health Care Authority,United States,The DCH Health Care Authority,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1187,The Fox Chase Cancer Center Foundation,Philadelphia,Pennsylvania,19111,1,316,NA,197,931,1900,Nonprofit,Subsidiary,NA,"Temple University Health System, Inc.",United States,Temple University-Of The Commonwealth System of Higher Education,United States,Hospitals,80690201,Cancer hospital,8069,"Specialty Hospitals, Except Psychiatric"
C1188,The Frederick Ferris Thompson Hospital,Canandaigua,New York,14424,1,128,NA,122,1000,1400,Nonprofit,Parent,NA,The Frederick Ferris Thompson Hospital,United States,The Frederick Ferris Thompson Hospital,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1189,The Griffin Hospital,Derby,Connecticut,6418,1,204,NA,134,651,651,Nonprofit,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1190,The Guidance Center of Westchester Inc,Mount Vernon,New York,10553,1,18,NA,7,40,130,Nonprofit,Parent,NA,The Guidance Center of Westchester Inc,United States,The Guidance Center of Westchester Inc,United States,Physicians and Health Practitioners,80110402,Psychiatrist,8011,Offices and Clinics of Doctors of Medicine
C1191,The Hardin Memorial Hospital Foundation Inc,Elizabethtown,Kentucky,42701,1,378,NA,285,1470,1480,Nonprofit,Subsidiary,NA,"Baptist Healthcare System, Inc.",United States,"Baptist Healthcare System, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1192,The Health & Hospital Corp of Marion County,Indianapolis,Indiana,46205,2,214,NA,2239,250,3982,Private,Parent,NA,The Health & Hospital Corp of Marion County,United States,The Health & Hospital Corp of Marion County,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1193,The Helen Ross McNabb Center Inc,Knoxville,Tennessee,37917,1,68,NA,52,100,519,Nonprofit,Parent,NA,The Helen Ross McNabb Center Inc,United States,The Helen Ross McNabb Center Inc,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C1194,The Hospital For Special Surgery Pho Inc,New York,New York,10021,4,403,NA,1162,3,4175,Nonprofit,Parent,NA,The Hospital For Special Surgery Pho Inc,United States,The Hospital For Special Surgery Pho Inc,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1195,The Hughston Clinic P C,Columbus,Georgia,31909,3,47,NA,11,175,450,Private,Parent,NA,The Hughston Clinic P C,United States,The Hughston Clinic P C,United States,Physicians and Health Practitioners,80110514,Orthopedic physician,8011,Offices and Clinics of Doctors of Medicine
C1196,The Institute For Family Health,New York,New York,10035,1,135,NA,0,150,603,Nonprofit,Parent,NA,The Institute For Family Health,United States,The Institute For Family Health,United States,Physicians and Health Practitioners,80110201,Ambulatory surgical center,8011,Offices and Clinics of Doctors of Medicine
C1197,The Jerome Golden Center For Behavioral Health Inc,West Palm Beach,Florida,33407,1,24,NA,13,10,350,Nonprofit,Parent,NA,The Jerome Golden Center For Behavioral Health Inc,United States,The Jerome Golden Center For Behavioral Health Inc,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C1198,THE JOHNS HOPKINS HEALTH SYSTEM CORPORATION,Baltimore,Maryland,21287,1,7110,NA,9223,500,13000,Nonprofit,Parent,NA,THE JOHNS HOPKINS HEALTH SYSTEM CORPORATION,United States,THE JOHNS HOPKINS HEALTH SYSTEM CORPORATION,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1199,The Kensington Hospital,Philadelphia,Pennsylvania,19122,1,8,NA,8,150,150,Nonprofit,Independent,NA,NA,NA,NA,NA,Hospitals,80629907,"Hospital, AMA approved residency",8062,General Medical and Surgical Hospitals
C1200,The Longstreet Clinic P C,Gainesville,Georgia,30501,1,58,NA,1,100,634,Private,Parent,NA,The Longstreet Clinic P C,United States,The Longstreet Clinic P C,United States,Physicians and Health Practitioners,80119901,"General and family practice, physician/surgeon",8011,Offices and Clinics of Doctors of Medicine
C1201,The Lower Bucks Hospital,Bristol,Pennsylvania,19007,1,103,NA,57,1000,1000,Nonprofit,Subsidiary,NA,Prime Healthcare Services Inc,United States,"Prime Healthcare Foundation, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1202,The Mary Imogene Bassett Hospital,Cooperstown,New York,13326,2,547,NA,426,2000,3200,Nonprofit,Parent,NA,The Mary Imogene Bassett Hospital,United States,The Mary Imogene Bassett Hospital,United States,Physicians and Health Practitioners,80119901,"General and family practice, physician/surgeon",8011,Offices and Clinics of Doctors of Medicine
C1203,The Massachusetts General Hospital,Boston,Massachusetts,2114,2,1609,NA,2437,3647,10156,Private,Subsidiary,NA,Mass General Brigham Incorporated,United States,Mass General Brigham Incorporated,United States,Physicians and Health Practitioners,80110000,Offices and clinics of medical doctors,8011,Offices and Clinics of Doctors of Medicine
C1204,The McCullough-Hyde Memorial Hospital Incorporated,Oxford,Ohio,45056,1,55,NA,56,NA,500,Nonprofit,Parent,NA,The McCullough-Hyde Memorial Hospital Incorporated,United States,The McCullough-Hyde Memorial Hospital Incorporated,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1205,The Medical University of South Carolina,Charleston,South Carolina,29425,1,992,NA,1433,11,5500,Private,Subsidiary,NA,Executive Office of The State of South Carolina,United States,State of South Carolina,United States,Hospitals,80629902,"Hospital, med school affiliated with nursing and residency",8062,General Medical and Surgical Hospitals
C1206,The Mental Health Association of Westchester County Inc,Tarrytown,New York,10591,1,21,NA,21,40,120,Nonprofit,Parent,NA,The Mental Health Association of Westchester County Inc,United States,The Mental Health Association of Westchester County Inc,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C1207,The Mental Health Center of Greater Manchester Inc,Manchester,New Hampshire,3103,1,31,NA,23,40,300,Nonprofit,Parent,NA,The Mental Health Center of Greater Manchester Inc,United States,The Mental Health Center of Greater Manchester Inc,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C1208,The Methodist Hospitals Inc,Gary,Indiana,46402,1,355,NA,368,1671,3260,Nonprofit,Parent,NA,The Methodist Hospitals Inc,United States,The Methodist Hospitals Inc,United States,Hospitals,80629901,"Hospital, affiliated with AMA residency",8062,General Medical and Surgical Hospitals
C1209,The Methodist Medical Center of Illinois,Peoria,Illinois,61636,1,388,NA,455,2100,2400,Nonprofit,Subsidiary,NA,Methodist Health Services Corporation,United States,Iowa Health System,United States,Hospitals,80629902,"Hospital, med school affiliated with nursing and residency",8062,General Medical and Surgical Hospitals
C1210,The Miriam Hospital,Providence,Rhode Island,2906,2,422,NA,446,NA,1928,Nonprofit,Parent,NA,The Miriam Hospital,United States,The Miriam Hospital,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1211,The Mississippi Methodist Hospital and Rehabilitation Center Inc,Jackson,Mississippi,39216,1,50,NA,83,320,590,Nonprofit,Parent,NA,The Mississippi Methodist Hospital and Rehabilitation Center Inc,United States,The Mississippi Methodist Hospital and Rehabilitation Center Inc,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1212,The North Broward Hospital District Federal Credit Union,Fort Lauderdale,Florida,33316,1,815,NA,NA,9,11,Private,Parent,NA,The North Broward Hospital District Federal Credit Union,United States,The North Broward Hospital District Federal Credit Union,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1213,The Oak Clinic,Uniontown,Ohio,44685,1,35,NA,13,12,12,Private,Independent,NA,NA,NA,NA,NA,Outpatient Care,80930000,"Specialty outpatient clinics, nec",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C1214,The Ohio State University Wexner Medical Center,Columbus,Ohio,43210,1,3433,NA,3918,1000,35000,Private,Subsidiary,NA,The Ohio State University,United States,The Ohio State University,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1215,The Orthopedic Center,Huntsville,Alabama,35801,1,24,NA,0,80,80,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110514,Orthopedic physician,8011,Offices and Clinics of Doctors of Medicine
C1216,The Otis R Bowen Center For Human Services Inc,Warsaw,Indiana,46580,1,82,NA,66,90,850,Nonprofit,Parent,NA,The Otis R Bowen Center For Human Services Inc,United States,The Otis R Bowen Center For Human Services Inc,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C1217,The Pain Treatment Center Inc,Lexington,Kentucky,40503,1,11,NA,0,100,100,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110502,Anesthesiologist,8011,Offices and Clinics of Doctors of Medicine
C1218,The Pavilion At Healthpark LLC,Fort Myers,Florida,33908,1,27,NA,25,200,200,Private,Subsidiary,NA,"Acadia Healthcare Company, Inc.",United States,"Acadia Healthcare Company, Inc.",United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C1219,The Regional Medical Center of Orangeburg & Calhoun Counties,Orangeburg,South Carolina,29118,1,217,NA,187,1200,1203,Nonprofit,Parent,NA,The Regional Medical Center of Orangeburg & Calhoun Counties,United States,The Regional Medical Center of Orangeburg & Calhoun Counties,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C1220,The Retina Group of Washington PC,Chevy Chase,Maryland,20815,1,6,NA,3,10,30,Private,Parent,NA,The Retina Group of Washington PC,United States,The Retina Group of Washington PC,United States,Physicians and Health Practitioners,80110513,Ophthalmologist,8011,Offices and Clinics of Doctors of Medicine
